id,gender,citizenship,employment_and_or_business_information,additional_household_member_source_of_income,do_you_have_a_co_borrower,my_spouse_is_my_co_borrower,business_gross_sales,salary,business_net_income,commission,other_income,incentive_commission,other_gig_work_salary,other_income_pension_remittance,total_cash_inflow,miscellaneous,clothing,rental_expenses,salaries_helper,transportation,utilities,household_premium,loan_payments,fuel_lpg,medical_expenses,food_expenses,other_expenses,education_expenses,total_cash_outflow,net_income,years_in_residence,home_ownership,agency_years,marital_status,no_of_children,with_children_attending_school,how_many_years_in_the_company,position,outstanding_obligation_other_loans,do_you_have_deposit_or_credit_cards_with_other_bank
23506,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,18000.0,5000,0,0.0,0,0,0,23000.0,0,500,0,0,0,1900,0,0,0,0,2000,0,1000,5400,17600.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,2-5 years,Others,0,No
23507,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,0.0,5000,0,0.0,0,0,0,5000.0,0,500,0,0,0,1900,0,0,0,0,3000,0,1000,6400,-1400.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,0,No
23508,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,24300.0,0,0,0.0,0,0,0,24300.0,0,0,0,0,0,2000,0,0,0,0,4000,0,0,6000,18300.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,6500,Yes
23509,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,15800.0,1000,610,1000.0,0,0,0,18410.0,3000,500,2000,0,0,1500,0,0,0,0,2000,0,1500,10500,7910.0,More than 2 years,Rented,1-5 years,Single,0-1,Yes,1-2 years,Others,1,No
23510,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,15000.0,25000,10000,5000.0,0,0,0,55000.0,2000,3000,0,0,0,450,0,0,0,0,2000,0,2000,9450,45550.0,6-12 months,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Managerial/Officer,0,Yes
23512,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,18500.0,0,0,0.0,0,0,0,18500.0,1500,1000,0,0,0,1500,0,0,0,0,1000,0,0,5000,13500.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Others,0,No
23513,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,58000.0,0,0,0.0,0,0,0,58000.0,5000,2000,0,0,0,5000,0,0,0,0,1500,0,0,13500,44500.0,More than 2 years,Free,1-5 years,Separated,0-1,Yes,1-2 years,Professional/Managerial/Officer,0,Yes
23514,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,More than 2 years,Others,1-5 years,Single,0-1,No,1-2 years,Professional/Non-Officer/Skilled,0,No
23515,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,36000.0,0,3000,0.0,0,0,0,39000.0,0,0,0,0,0,500,0,0,0,0,1000,0,0,1500,37500.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0,No
23516,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,87750.0,0,0,0.0,0,0,0,87750.0,2000,3000,0,0,0,5000,0,0,0,0,7000,0,0,17000,70750.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,10000,Yes
23517,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,40000.0,20000,0,0.0,0,0,0,60000.0,2000,5000,0,0,0,1000,0,0,0,0,10000,0,5000,23000,37000.0,More than 2 years,Owned,More than 5 years,Single,0-1,Yes,More than 5 years,Others,0,No
23519,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,22000.0,4000,1500,0.0,0,0,0,27500.0,0,300,0,0,0,2000,0,0,0,0,4000,0,500,6800,20700.0,More than 2 years,Owned,Less than a year,Single,2-3,Yes,Less than 1 year,Others,0,No
23521,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,19600.0,0,0,0.0,0,0,0,19600.0,500,0,0,0,0,1000,0,0,0,0,3000,0,0,4500,15100.0,More than 2 years,Owned,More than 5 years,Married,2-3,No,More than 5 years,Others,3600,Yes
23522,Female,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,26800.0,0,0,0.0,0,0,0,26800.0,1000,0,0,0,0,3000,0,0,0,0,5000,0,8600,17600,9200.0,More than 2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Others,0,Yes
23524,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,20000.0,0,0,0.0,0,0,0,20000.0,0,3000,0,0,0,2000,0,0,0,0,10000,0,0,15000,5000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Others,0,No
23531,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,No
23597,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,24700.0,0,24700,5000.0,0,0,0,54400.0,0,0,3000,0,0,2000,0,0,0,0,2000,0,0,7000,47400.0,6-12 months,Rented,1-5 years,Single,0-1,No,1-2 years,Professional/Non-Officer/Skilled,0,No
23598,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,50000.0,0,0,0.0,0,0,0,50000.0,0,0,3000,0,0,4000,0,0,0,0,5000,0,0,12000,38000.0,More than 2 years,Owned,1-5 years,Married,0-1,No,1-2 years,Professional/Non-Officer/Skilled,0,No
23599,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,27000.0,7000,5000,0.0,0,0,0,39000.0,0,0,0,0,0,3499,0,0,0,0,3000,0,0,6499,32501.0,More than 2 years,Free,1-5 years,Married,0-1,Yes,2-5 years,Professional/Non-Officer/Skilled,0,Yes
23601,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,43190.0,0,39341,2400.0,0,0,0,84931.0,2000,0,6000,0,0,4100,0,0,0,0,8000,0,0,20100,64831.0,More than 2 years,Rented,1-5 years,Married,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,15000,No
23630,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,30000.0,30000,15000,10000.0,0,0,0,85000.0,500,1000,0,0,0,3000,0,0,0,0,5000,0,0,9500,75500.0,More than 2 years,Others,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,No
23631,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,33500.0,7000,9500,5000.0,0,0,0,55000.0,2000,1000,0,0,0,2000,0,0,0,0,12000,0,0,17000,38000.0,More than 2 years,Others,1-5 years,Single,0-1,No,2-5 years,Others,0,Yes
23633,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,18200.0,0,0,0.0,0,0,0,18200.0,0,1000,0,0,0,2500,0,0,0,0,5000,0,0,8500,9700.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Professional/Non-Officer/Skilled,0,No
23634,Female,Filipino,Probationary,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,35000.0,0,0,0.0,0,0,0,35000.0,4000,0,0,0,0,1500,0,0,0,0,5000,0,0,10500,24500.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Professional/Managerial/Officer,0,Yes
23635,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,50000.0,2000000,2500,0.0,0,0,0,2052500.0,2000,1000,0,0,0,3500,0,0,0,0,4000,0,8000,18500,2034000.0,More than 2 years,Owned,Less than a year,Single,0-1,Yes,Less than 1 year,Others,0,No
23636,Female,Filipino,Probationary,No other source of income,Yes,No,0,18740.0,0,0,1400.0,0,0,0,20140.0,0,0,0,0,0,3000,0,0,0,0,1500,0,0,4500,15640.0,More than 2 years,Free,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,2000,No
23637,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,18000.0,0,0,0.0,0,0,0,18000.0,500,0,0,0,0,200,0,0,0,0,3000,0,0,3700,14300.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Others,0,Yes
23638,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,20000.0,10000,0,0.0,0,0,0,30000.0,500,0,0,0,0,1300,0,0,0,0,5000,0,2000,8800,21200.0,More than 2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Others,0,Yes
23663,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,30000.0,0,5000,0.0,0,0,0,35000.0,0,1000,0,0,0,1000,0,0,0,0,5000,0,0,7000,28000.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Others,0,No
23664,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,20000.0,0,20000,10000.0,0,0,0,50000.0,1000,500,0,0,0,1500,0,0,0,0,3500,0,0,6500,43500.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Managerial/Officer,2200,No
23665,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,41196.0,0,0,0.0,0,0,0,41196.0,1500,1000,3500,0,0,1000,0,0,0,0,9000,0,2000,18000,23196.0,More than 2 years,Rented,More than 5 years,Single,0-1,Yes,More than 5 years,Professional/Non-Officer/Skilled,0,No
23666,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,21000.0,4000,0,0.0,0,0,0,25000.0,0,1000,0,0,0,2000,0,0,0,0,1000,0,3000,7000,18000.0,More than 2 years,Owned,More than 5 years,Separated,0-1,Yes,More than 5 years,Professional/Non-Officer/Skilled,0,No
23667,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,45000.0,0,0,0.0,0,0,0,45000.0,2000,0,0,0,0,1600,0,0,0,0,8000,0,1300,12900,32100.0,More than 2 years,Free,1-5 years,Married,0-1,Yes,2-5 years,Professional/Managerial/Officer,5000,Yes
23668,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Others,0,No
23669,Female,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,16000.0,0,0,27000.0,0,0,0,43000.0,1000,1000,0,0,0,1700,0,0,0,0,2000,0,9000,14700,28300.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,0,No
23696,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,20000.0,0,0,0.0,0,0,0,20000.0,0,3000,0,0,0,3000,0,0,0,0,10000,0,0,16000,4000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Others,0,Yes
23697,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,20000.0,0,0,0.0,0,0,0,20000.0,0,2000,0,0,0,3000,0,0,0,0,10000,0,0,15000,5000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Others,0,Yes
23698,Male,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,30000.0,5000,2000,70000.0,0,0,0,107000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107000.0,More than 2 years,Rented,More than 5 years,Single,0-1,No,More than 5 years,Others,0,No
23699,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,12518.0,20000,10000,15000.0,0,0,0,57518.0,0,2000,0,0,0,1000,0,0,0,0,10000,0,0,13000,44518.0,More than 2 years,Owned,More than 5 years,Single,2-3,Yes,More than 5 years,Others,0,Yes
23700,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,265000.0,0,0,0.0,0,0,0,265000.0,15000,5000,20000,0,0,2000,0,0,0,0,10000,0,0,52000,213000.0,More than 2 years,Others,More than 5 years,Married,2-3,Yes,More than 5 years,Others,2000000,Yes
23701,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,70000.0,70000,20000,300000.0,0,0,0,460000.0,5000,2000,23000,0,0,5000,0,0,0,0,5000,0,60000,100000,360000.0,More than 2 years,Owned,1-5 years,Married,0-1,Yes,2-5 years,Professional/Managerial/Officer,40000,Yes
23702,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,41138.0,0,0,0.0,0,0,0,41138.0,0,0,0,0,0,5000,0,0,0,0,5000,0,0,10000,31138.0,More than 2 years,Free,1-5 years,Single,0-1,No,1-2 years,Professional/Non-Officer/Skilled,0,No
23703,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,22000.0,0,0,0.0,0,0,0,22000.0,0,0,0,0,0,1000,0,0,0,0,4500,0,1500,7000,15000.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,1-2 years,Professional/Non-Officer/Skilled,0,Yes
23729,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,20000.0,0,0,3000.0,0,0,0,23000.0,1000,1000,0,0,0,700,0,0,0,0,1500,0,0,4200,18800.0,More than 2 years,Owned,More than 5 years,Married,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,0,Yes
23730,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,22000.0,0,0,0.0,0,0,0,22000.0,1000,1500,0,0,0,1500,0,0,0,0,3000,0,2000,9000,13000.0,More than 2 years,Free,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,No
23762,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,27000.0,0,0,0.0,0,0,0,27000.0,0,0,0,0,0,3000,0,0,0,0,5000,0,0,8000,19000.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Managerial/Officer,0,No
23763,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,15000.0,15000,0,15000.0,0,0,0,45000.0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1000,44000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Others,0,Yes
23795,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,15000.0,0,0,0.0,0,0,0,15000.0,0,500,0,0,0,0,0,0,0,0,1000,0,100,1600,13400.0,More than 2 years,Owned,1-5 years,Single,0-1,Yes,2-5 years,Others,0,Yes
23796,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,15500.0,0,0,0.0,0,0,0,15500.0,0,0,0,0,0,200,0,0,0,0,2000,0,100,2300,13200.0,More than 2 years,Owned,More than 5 years,Single,2-3,Yes,More than 5 years,Others,0,Yes
23797,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,22000.0,0,3000,0.0,0,0,0,25000.0,2000,1000,0,0,0,4000,0,0,0,0,10000,0,1000,18000,7000.0,More than 2 years,Free,1-5 years,Single,2-3,Yes,2-5 years,Others,5000,Yes
23798,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,15000.0,10000,300,0.0,0,0,0,25300.0,0,500,1500,0,0,500,0,0,0,0,15000,0,0,17500,7800.0,1-2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Others,500,Yes
23800,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,12000.0,3000,3000,0.0,0,0,0,18000.0,1000,500,0,0,0,1000,0,0,0,0,2000,0,1500,6000,12000.0,More than 2 years,Owned,Less than a year,Widowed,2-3,Yes,Less than 1 year,Professional/Managerial/Officer,0,Yes
23801,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,20000.0,0,0,0.0,0,0,0,20000.0,0,0,2000,0,0,300,0,0,0,0,1500,0,0,3800,16200.0,More than 2 years,Rented,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,No
23804,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,27395.0,0,0,0.0,0,0,0,27395.0,1000,500,0,0,0,2000,0,0,0,0,2500,0,0,6000,21395.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Professional/Managerial/Officer,2000,No
23805,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,17000.0,0,0,0.0,0,0,0,17000.0,1000,1000,3000,0,0,2000,0,0,0,0,8000,0,0,15000,2000.0,More than 2 years,Rented,Less than a year,Single,0-1,No,Less than 1 year,Professional/Non-Officer/Skilled,0,No
23807,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,15000.0,0,0,0.0,0,0,0,15000.0,1000,500,0,0,0,1000,0,0,0,0,3000,0,1500,7000,8000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,500,No
23828,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,42128.0,0,0,0.0,0,0,0,42128.0,0,0,0,0,0,3500,0,0,0,0,1500,0,0,5000,37128.0,More than 2 years,Free,More than 5 years,Single,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,0,No
23831,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,40000.0,0,0,0.0,0,0,0,40000.0,2000,0,5000,0,0,1000,0,0,0,0,3000,0,0,11000,29000.0,More than 2 years,Rented,1-5 years,Married,0-1,No,2-5 years,Professional/Managerial/Officer,0,Yes
23833,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,10000.0,0,0,0.0,0,0,0,10000.0,0,0,0,0,0,1000,0,0,0,0,3000,0,600,4600,5400.0,1-2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Others,0,No
23834,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,30000.0,30000,2000,2000.0,0,0,0,64000.0,2000,2000,0,0,0,5000,0,0,0,0,2000,0,0,11000,53000.0,More than 2 years,Owned,1-5 years,Single,0-1,Yes,2-5 years,Professional/Non-Officer/Skilled,0,Yes
23835,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,15000.0,0,13000,0.0,0,0,0,28000.0,1500,2000,0,0,0,3000,0,0,0,0,5000,0,0,11500,16500.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Professional/Non-Officer/Skilled,0,No
23836,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,21000.0,3000,0,0.0,0,0,0,24000.0,3000,1000,0,0,0,3000,0,0,0,0,2000,0,3000,12000,12000.0,More than 2 years,Owned,More than 5 years,Married,0-1,Yes,More than 5 years,Professional/Non-Officer/Skilled,0,No
23837,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,60000.0,0,0,0.0,0,0,0,60000.0,2000,1000,0,0,0,4000,0,0,0,0,10000,0,3000,20000,40000.0,More than 2 years,Owned,More than 5 years,Married,more than 3,Yes,More than 5 years,Professional/Managerial/Officer,0,Yes
23838,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,20000.0,0,30000,0.0,0,0,0,50000.0,2000,0,0,0,0,4000,0,0,0,0,10000,0,0,16000,34000.0,More than 2 years,Owned,1-5 years,Married,2-3,No,1-2 years,Professional/Managerial/Officer,0,Yes
23839,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,46000.0,50000,0,0.0,0,0,0,96000.0,1000,2000,0,0,0,1000,0,0,0,0,2000,0,0,6000,90000.0,More than 2 years,Others,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0,Yes
23840,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,27500.0,10000,0,10000.0,0,0,0,47500.0,1000,3000,4500,0,0,2000,0,0,0,0,5000,0,3000,18500,29000.0,More than 2 years,Rented,Less than a year,Married,2-3,Yes,Less than 1 year,Professional/Non-Officer/Skilled,0,Yes
23841,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,11322.0,12276,954,0.0,0,0,0,24552.0,0,1000,0,0,0,1699,0,0,0,0,2000,0,0,4699,19853.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Others,0,No
23842,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,23116.0,14400,2700,3000.0,0,0,0,43216.0,500,500,1500,0,0,1500,0,0,0,0,2000,0,1000,7000,36216.0,More than 2 years,Owned,Less than a year,Married,0-1,Yes,Less than 1 year,Professional/Managerial/Officer,300,No
23843,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,130000.0,0,10000,0.0,0,0,0,140000.0,5000,500,8000,0,0,8000,0,0,0,0,8000,0,15000,44500,95500.0,More than 2 years,Owned,More than 5 years,Married,more than 3,Yes,More than 5 years,Others,0,Yes
23844,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,21000.0,5000,3000,0.0,0,0,0,29000.0,700,500,0,0,0,800,0,0,0,0,3000,0,1000,6000,23000.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,1-2 years,Professional/Non-Officer/Skilled,0,No
23845,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,16000.0,0,0,0.0,0,0,0,16000.0,1000,0,0,0,0,1600,0,0,0,0,1000,0,3000,6600,9400.0,More than 2 years,Owned,1-5 years,Married,0-1,Yes,1-2 years,Others,0,No
23846,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,30000.0,0,0,0.0,0,0,0,30000.0,2000,1000,5500,0,0,2500,0,0,0,0,5000,0,3000,19000,11000.0,More than 2 years,Others,1-5 years,Single,0-1,Yes,2-5 years,Professional/Managerial/Officer,0,No
23848,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,16000.0,0,0,0.0,0,0,0,16000.0,0,1000,0,0,0,1000,0,0,0,0,5000,0,2000,9000,7000.0,1-2 years,Owned,Less than a year,Married,2-3,Yes,Less than 1 year,Others,0,No
23849,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,18000.0,18000,3000,3000.0,0,0,0,42000.0,1000,500,1500,0,0,500,0,0,0,0,3000,0,3000,9500,32500.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Others,1000,Yes
23850,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,15000.0,6000,0,3400.0,0,0,0,24400.0,500,0,0,0,0,0,0,0,0,0,1000,0,2500,4000,20400.0,More than 2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Professional/Non-Officer/Skilled,0,No
23851,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,13500.0,0,0,2500.0,0,0,0,16000.0,0,300,0,0,0,271,0,0,0,0,1500,0,0,2071,13929.0,More than 2 years,Others,1-5 years,Single,0-1,No,1-2 years,Others,500,Yes
23852,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,13500.0,0,0,5000.0,0,0,0,18500.0,0,300,0,0,0,0,0,0,0,0,1500,0,500,2300,16200.0,More than 2 years,Owned,1-5 years,Single,0-1,Yes,1-2 years,Others,500,Yes
23853,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,22000.0,0,0,0.0,0,0,0,22000.0,0,0,0,0,0,1600,0,0,0,0,1500,0,0,3100,18900.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Others,0,No
23854,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,23000.0,0,0,0.0,0,0,0,23000.0,500,0,0,0,0,1000,0,0,0,0,5000,0,2000,8500,14500.0,More than 2 years,Free,1-5 years,Married,0-1,Yes,1-2 years,Others,0,No
23855,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,26000.0,0,0,5000.0,0,0,0,31000.0,1000,500,0,0,0,2000,0,0,0,0,2000,0,2000,7500,23500.0,1-2 years,Free,More than 5 years,Separated,0-1,Yes,More than 5 years,Professional/Managerial/Officer,0,No
23861,Male,Filipino,OFW/Seafarers,No other source of income,Yes,No,0,50000.0,0,0,0.0,0,0,0,50000.0,2000,2000,1,0,0,1000,0,0,0,0,5000,0,5000,15001,34999.0,More than 2 years,Owned,Less than a year,Married,0-1,Yes,Less than 1 year,Professional/Non-Officer/Skilled,0,No
23862,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,20000.0,10000,15000,2000.0,0,0,0,47000.0,1000,3000,500,0,0,1000,0,0,0,0,10000,0,5000,20500,26500.0,More than 2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Others,5000,No
23863,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,30945.0,0,0,0.0,0,0,0,30945.0,1000,1500,0,0,0,3500,0,0,0,0,10000,0,3000,19000,11945.0,More than 2 years,Free,1-5 years,Single,0-1,Yes,2-5 years,Others,0,No
23865,Male,Filipino,OFW/Seafarers,No other source of income,Yes,No,0,50000.0,0,0,0.0,0,0,0,50000.0,0,2000,0,0,0,1000,0,0,0,0,5000,0,5000,13000,37000.0,More than 2 years,Owned,Less than a year,Married,0-1,Yes,Less than 1 year,Professional/Non-Officer/Skilled,0,No
23867,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,26500.0,2500,16800,2000.0,0,0,0,47800.0,500,500,0,0,0,0,0,0,0,0,1500,0,1000,3500,44300.0,More than 2 years,Owned,1-5 years,Single,0-1,Yes,2-5 years,Professional/Non-Officer/Skilled,0,No
23868,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,25385.0,14423,1500,0.0,0,0,0,41308.0,0,600,0,0,0,2100,0,0,0,0,3000,0,2000,7700,33608.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,0,Yes
23869,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,30000.0,0,0,0.0,0,0,0,30000.0,200,1000,0,0,0,350,0,0,0,0,2000,0,0,3550,26450.0,More than 2 years,Owned,More than 5 years,Married,0-1,No,More than 5 years,Others,0,No
23870,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,13500.0,0,3000,0.0,0,0,0,16500.0,8000,1,0,0,0,1500,0,0,0,0,1000,0,8000,18501,-2001.0,More than 2 years,Owned,More than 5 years,Married,0-1,Yes,More than 5 years,Others,0,No
23894,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,42000.0,0,0,10000.0,0,0,0,52000.0,2000,0,0,0,0,3000,0,0,0,0,2000,0,0,7000,45000.0,More than 2 years,Owned,More than 5 years,Married,2-3,No,More than 5 years,Others,0,No
